objid,g,r,i,z,type,run,rerun,zNN,zNN_err,zRF,zRF_err
1237662224092627493,22.32917,20.61129,19.69536,19.34774,3,3900,301,0.471917,0.018117,0.488077,0.0743389
1237662224092627848,21.81108,20.71134,20.23224,20.20256,3,3900,301,0.424229,0.121351,0.214434,0.0858714
1237662224092627864,21.75144,20.71399,20.44501,20.4253,3,3900,301,0.332412,0.121572,0.322135,0.11594
1237662224092627964,21.50442,20.12421,19.5414,19.21353,3,3900,301,0.215125,0.010874,0.23362,0.0418026
1237662224092628102,22.35646,20.79816,20.21569,19.75723,3,3900,301,0.413632,0.086617,0.334659,0.104596
1237662224092628117,22.97007,20.94718,19.94794,19.50019,3,3900,301,0.499241,0.014851,0.516145,0.0790381
1237662224092628121,22.09272,20.22411,19.59195,19.03153,3,3900,301,0.404388,0.061243,0.379906,0.064651
1237662224092628145,22.35,20.84718,19.60261,18.86662,3,3900,301,0.685591,0.113972,0.505659,0.196022
1237662224092628160,22.76081,20.98584,20.37269,19.871,3,3900,301,0.367654,0.037618,0.367293,0.0677535
1237662224092628171,21.81066,20.07928,19.43268,18.90918,3,3900,301,0.354302,0.028098,0.351699,0.0571313
1237662224092628246,21.82065,20.91727,20.89969,20.27402,3,3900,301,0.309175,0.09245,0.332855,0.0901343
1237662224629236365,21.61907,20.42877,20.02239,19.47611,3,3900,301,0.420944,0.078226,0.396579,0.0830393
1237662224629236380,20.99003,20.31896,19.9574,19.87178,3,3900,301,0.206025,0.030718,0.205789,0.0427897
1237662224629236998,20.65628,19.95911,19.70107,19.59938,3,3900,301,0.177421,0.062881,0.187362,0.0741822
1237662224629301421,11.11344,10.55299,10.37957,10.90253,3,3900,301,0.116879,0.137527,0.0892377,0.0456335
1237662224629302210,22.05504,20.92075,20.44802,20.13202,3,3900,301,0.371663,0.066997,0.31954,0.145725
1237662224629302583,20.73626,20.95609,20.43711,20.39917,3,3900,301,0.108018,0.02874,0.110397,0.116526
1237662224629368094,22.21026,20.95341,20.68493,20.5283,3,3900,301,0.270782,0.052306,0.225544,0.0812605
1237662224629433826,21.86665,19.66368,20.06154,22.72763,3,3900,301,0.233129,0.180579,0.188321,0.164813
1237662661610373493,18.72667,18.30272,17.95529,17.83664,3,4002,301,0.075808,0.014865,0.0757372,0.0284797
1237662661610439136,18.95938,17.85796,17.38849,16.9729,3,4002,301,0.125476,0.00838,0.124823,0.0189815
1237662661610439231,20.31671,18.94969,18.39446,18.02862,3,4002,301,0.233056,0.023431,0.23492,0.046431
1237662661610439232,22.17771,20.80338,20.23566,19.82795,3,4002,301,0.20524,0.015213,0.208551,0.0368807
1237662661610439247,20.87623,19.45297,18.89352,18.45789,3,4002,301,0.316394,0.073417,0.249932,0.0650533
1237662661610439458,21.37866,20.89004,20.70247,20.83349,3,4002,301,0.124695,0.052203,0.173778,0.129579
1237662661610439714,21.1981,20.17046,19.65735,19.44919,3,4002,301,0.243106,0.059648,0.204955,0.0789186
1237662661610439781,21.33414,20.03643,19.47557,19.11446,3,4002,301,0.327189,0.066266,0.257279,0.0944612
1237662661610439805,22.32303,20.68051,20.07584,19.63317,3,4002,301,0.305755,0.029305,0.322941,0.0613438
1237662661610439873,22.06565,20.89313,20.39828,20.07407,3,4002,301,0.211517,0.030018,0.197667,0.054388
1237662661610504691,20.3175,19.50295,19.13311,18.90289,3,4002,301,0.095751,0.03718,0.0646417,0.029955
1237662661610504714,20.27086,19.19567,18.70284,18.43521,3,4002,301,0.204694,0.025153,0.197182,0.0531118
1237662661610504872,21.19143,20.7206,20.47424,20.41179,3,4002,301,0.11297,0.052108,0.132599,0.0747933
1237662661610504879,20.32969,19.82982,19.50862,19.44216,3,4002,301,0.09256,0.028563,0.0832507,0.0320635
1237662661610505140,22.02527,20.80724,20.23043,19.84415,3,4002,301,0.438583,0.109998,0.350908,0.16056
1237662661610505252,21.78054,20.77001,20.51765,20.08209,3,4002,301,0.343646,0.051658,0.323314,0.0904777
1237662661610505301,21.79776,20.25274,19.70066,19.28426,3,4002,301,0.332472,0.065174,0.292004,0.0611304
1237662661610505342,22.15499,20.24092,19.4312,19.07376,3,4002,301,0.433401,0.022647,0.48002,0.0996337
1237662661610505430,22.16713,20.80989,20.62761,20.06358,3,4002,301,0.361557,0.095969,0.373767,0.0975014
1237662661610570363,20.39414,19.99276,19.7676,19.73929,3,4002,301,0.04258,0.023588,0.0397,0.0242609
1237662661610570427,21.25501,19.99939,19.48075,18.99005,3,4002,301,0.349918,0.067115,0.226352,0.0905587
1237662661610570590,21.76861,20.51554,19.85799,19.32275,3,4002,301,0.217613,0.036414,0.164911,0.0586938
1237662661610570763,21.62878,20.5903,19.93569,19.58324,3,4002,301,0.507018,0.089992,0.333501,0.174575
